id,salary_cents,bonus_cents,hours_per_week,age
3122,290436,59519,35,48
3123,81854,81596,43,41
3124,212572,28528,41,57
3125,174959,48210,46,30
3126,411382,76067,43,63
3127,348865,57804,53,58
3128,247680,49116,35,50
3129,371641,82771,28,18
3130,198495,18,45,32
3131,318205,24647,52,21
3132,409009,13081,36,62
3133,474629,70211,44,37
3134,92282,66799,57,27
3135,228059,11608,24,38
3136,99807,13044,29,46
3137,277659,86256,50,67
3138,56713,54925,21,54
3139,499940,55305,50,60
3140,205592,60094,50,62
3141,435299,73879,27,39
3142,99361,78372,27,19
3143,127097,16253,37,43
3144,419111,62184,54,44
3145,213254,57795,52,37
3146,120106,42282,33,56
3147,111633,54461,28,53
3148,148699,31902,27,38
3149,169087,67072,35,22
3150,158301,13462,34,41
3151,189724,38343,35,37
3152,449289,56917,56,30
3153,323418,5450,22,38
3154,458666,3535,56,67
3155,309885,87030,56,32
3156,478687,14556,59,22
3157,353642,59267,50,39
3158,52657,99761,35,30
3159,140095,24014,24,39
3160,273523,25356,28,42
3161,50454,13065,38,58
3162,189630,82549,22,34
3163,347418,1094,27,25
3164,477114,33530,55,27
3165,144862,25396,41,36
3166,437229,83136,41,23
3167,304194,59763,23,20
3168,164342,26127,26,45
3169,103610,80735,58,60
3170,334415,49768,22,46
3171,256138,33690,46,54
3172,451467,37146,54,29
3173,295685,9223,39,29
3174,432328,80871,36,27
3175,134819,92892,35,60
3176,342538,50055,54,62
3177,462702,58483,28,20
3178,140842,54546,25,64
3179,466330,15062,26,31
3180,451606,34245,41,30
3181,160181,85608,42,54
3182,467318,75131,26,37
3183,407795,47565,21,33
3184,297967,18738,42,24
3185,128291,58681,59,31
3186,276772,47798,35,36
3187,254536,86885,43,19
3188,270355,52614,26,69
3189,281831,74651,50,19
3190,325280,23789,26,42
3191,164620,91231,53,43
3192,453036,72316,34,33
3193,317236,72441,35,52
3194,294568,6853,22,23
3195,198489,92662,37,39
3196,440834,95409,55,47
3197,93257,33961,55,27
3198,490329,20949,22,29
3199,222964,77728,22,45
3200,404570,45163,55,41
3201,191479,95874,51,23
3202,277318,96203,58,67
3203,52664,23665,47,29
3204,154681,40238,48,55
3205,389130,46801,59,57
3206,255751,20219,48,47
3207,348402,41243,48,50
3208,165974,6273,28,60
3209,215814,19349,46,37
3210,70896,583,42,67
3211,150860,98970,39,35
3212,233032,89029,27,53
3213,443845,40068,42,26
3214,467238,20439,38,23
3215,198400,58310,22,30
3216,424885,87848,45,22
3217,65688,79454,48,39
3218,207367,69898,52,53
3219,341532,36427,39,69
3220,372408,33557,39,24
3221,200076,59945,53,30
3222,352442,83130,28,62
3223,369042,41689,51,66
3224,385330,59878,40,68
3225,447391,24534,40,59
3226,477883,52683,23,47
3227,243847,28829,51,30
3228,56752,62599,58,31
3229,454832,69340,28,41
3230,274925,90808,47,68
3231,75744,82400,38,44
3232,155431,97632,58,46
3233,333082,6938,29,40
3234,85037,75813,49,40
3235,361764,8531,52,52
3236,236398,97269,45,44
3237,418993,55598,59,69
3238,370609,72393,43,47
3239,206991,76071,44,67
3240,232355,84755,53,64
3241,278943,56107,41,20
3242,165889,24683,31,36
3243,103499,26639,33,52
3244,487579,4440,59,32
3245,61514,2697,30,28
3246,164077,34801,55,18
3247,84329,73,33,69
3248,388065,93168,54,36
3249,182535,22585,30,48
3250,366609,40443,43,48
3251,331999,57610,42,69
3252,338635,16010,33,59
3253,199177,8223,25,47
3254,484724,66105,40,34
3255,120454,99772,50,61
3256,100353,73469,50,38
3257,462012,84057,23,66
3258,262189,74791,37,35
3259,118484,46322,33,49
3260,232329,82534,46,65
3261,387632,87405,43,31
3262,417350,25890,47,54
3263,150506,34283,43,62
3264,158973,26668,35,21
3265,142284,2881,59,23
3266,389145,310,44,34
3267,495775,91068,39,45
3268,397271,26397,56,56
3269,394695,59837,27,44
3270,288592,98101,27,52
3271,126531,55609,50,28
3272,134260,41680,55,37
3273,51720,16053,45,61
3274,460537,49552,33,28
3275,64107,73639,42,34
3276,388675,86718,38,53
3277,59745,17322,35,66
3278,486306,94413,29,41
3279,279584,77254,22,22
3280,305055,56170,25,47
3281,75829,42915,25,33
3282,169260,30090,58,31
3283,299452,43075,59,68
3284,326245,21100,43,32
3285,197374,23981,46,32
3286,228233,14667,55,59
3287,135897,57564,46,41
3288,175987,6238,47,45
3289,159463,52582,26,54
3290,317785,50670,41,20
3291,492258,74663,23,66
3292,73433,86689,54,68
3293,155808,37572,26,38
3294,110497,50366,35,20
3295,243819,12528,25,53
3296,299438,55497,21,34
3297,63808,39671,42,56
3298,346878,93119,34,33
3299,224315,25336,42,27
3300,287453,79809,53,63
3301,443899,25925,20,23
3302,67188,98198,35,65
3303,137220,9210,29,62
3304,456233,46012,32,54
3305,493348,12662,37,18
3306,79995,17013,23,28
3307,489779,75061,39,59
3308,135133,82544,29,35
3309,442487,47437,50,48
3310,234228,58012,55,39
3311,171723,62298,51,36
3312,320060,64928,44,24
3313,231108,58803,36,24
3314,203939,11258,41,34
3315,447537,69588,35,59
3316,309504,40253,58,54
3317,300580,63821,25,62
3318,478539,69490,46,43
3319,70613,60140,46,31
3320,63613,68111,47,50
3321,380421,37199,31,65
3322,231973,76266,38,28
3323,430312,27385,42,60
3324,356556,10639,24,52
3325,104995,59916,30,66
3326,124700,48023,27,18
3327,274572,38073,36,56
3328,74708,82490,48,28
3329,51064,33616,24,45
3330,497060,68996,21,39
3331,68354,34299,29,28
3332,225414,40568,37,18
3333,215517,27771,41,56
3334,244715,81089,30,20
3335,196237,34765,23,64
3336,481944,40854,59,36
3337,100355,35690,56,31
3338,293038,50052,56,51
3339,288515,84805,37,61
3340,484758,88795,55,49
3341,379861,80725,47,68
3342,202055,75952,57,36
3343,82934,73147,30,36
3344,285140,12331,37,50
3345,358284,69208,50,29
3346,190143,79431,57,43
3347,317837,11321,58,60
3348,326118,62870,37,42
3349,467046,45217,49,64
3350,452752,1347,59,42
3351,110572,85607,37,38
3352,68876,27897,36,69
3353,429144,18331,32,52
3354,164715,54397,50,31
3355,332595,8470,44,19
3356,158282,93871,47,41
3357,165617,54096,41,47
3358,284598,92687,53,25
3359,119862,40083,34,56
3360,491749,82918,39,44
3361,280224,49667,23,57
3362,307751,97911,58,55
3363,271499,80699,58,53
3364,153048,69552,21,49
3365,228098,96660,49,24
3366,266931,46555,48,18
3367,83314,4367,51,25
3368,338847,79594,58,24
3369,75438,22417,49,25
3370,290746,49063,52,18
3371,60380,48935,55,45
3372,177171,92373,35,44
3373,260615,19612,25,25
3374,407899,86810,56,66
3375,265796,28432,43,48
3376,88543,14072,36,44
3377,233866,5518,55,37
3378,103498,6709,49,54
3379,253162,80236,51,38
3380,280068,9725,46,31
3381,442998,2626,20,64
3382,149121,52712,42,48
3383,266100,52181,55,56
3384,98365,35767,23,44
3385,121811,14391,54,43
3386,212603,55228,26,46
3387,367270,73096,25,43
3388,414897,48052,51,42
3389,167584,17614,58,60
3390,237032,81791,58,52
3391,120014,78751,33,62
3392,446588,94447,58,42
3393,393884,19532,40,34
3394,183853,69450,51,19
3395,161167,83833,29,32
3396,356135,23774,22,56
3397,235010,6427,57,33
3398,153890,71161,45,54
3399,60111,40816,22,23
3400,444567,27621,41,68
3401,50233,63359,48,64
3402,150231,81243,35,55
3403,326494,68449,26,37
3404,145928,77940,42,41
3405,492683,90266,29,34
3406,211721,30635,39,39
3407,181343,85444,41,41
3408,193572,36864,48,26
3409,129913,92624,30,55
3410,66185,25227,48,21
3411,101323,66158,47,36
3412,459610,7958,33,63
3413,145301,93130,33,49
3414,418101,63827,23,44
3415,64528,97893,58,68
3416,296985,67835,34,45
3417,410203,73795,34,20
3418,399470,27014,42,18
3419,136496,51998,30,63
3420,442319,25802,45,38
3421,194257,61083,30,41
3422,331256,83075,47,59
3423,127339,41545,23,42
3424,340198,85330,46,42
3425,400463,90832,48,44
3426,396905,36113,20,39
3427,147023,74529,51,46
3428,246393,57088,47,34
3429,408581,61523,49,24
3430,262161,7291,39,28
3431,419727,29204,46,68
3432,331402,72436,57,61
3433,249042,78063,50,53
3434,228753,85647,27,25
3435,136136,49104,46,39
3436,61973,59042,35,27
3437,392074,42763,47,39
3438,126479,83580,42,37
3439,185338,26648,27,47
3440,327613,74641,41,63
3441,152232,2222,37,31
3442,50352,80204,48,56
3443,377726,62934,36,52
3444,116820,61436,34,37
3445,242254,7824,32,31
3446,210970,36111,58,26
3447,492159,57304,33,62
3448,293656,30591,56,69
3449,205554,75164,56,40
3450,366624,26115,42,51
3451,361547,89616,31,67
3452,345541,7786,57,20
3453,156787,5811,36,60
3454,387466,1854,55,65
3455,122650,3438,53,35
3456,357257,17591,25,44
3457,107185,86869,45,55
3458,381535,69877,50,69
3459,257301,68119,49,30
3460,242587,17118,34,23
3461,350739,56869,40,29
3462,52426,55325,43,18
3463,454431,37558,47,44
3464,424651,51195,27,59
3465,191267,45768,43,66
3466,200452,70264,57,45
3467,444384,78147,42,67
3468,467766,63674,36,65
3469,460946,25917,49,32
3470,381766,41604,24,25
3471,70114,3886,24,43
3472,243547,23458,58,27
3473,364240,90733,44,59
3474,261156,68236,40,25
3475,294164,42876,43,19
3476,63943,52866,36,36
3477,358885,1072,47,49
3478,281486,32936,25,52
3479,421261,56979,22,38
3480,274930,87838,37,65
3481,491960,12503,24,20
3482,387294,51073,37,48
3483,96768,91487,21,61
3484,494964,9893,34,29
3485,181418,53578,28,68
3486,374794,4845,55,27
3487,320372,67201,45,43
3488,338790,83548,33,54
3489,350013,11201,20,55
3490,51185,507,45,33
3491,429221,3514,33,43
3492,50305,6803,32,45
3493,255601,38954,37,30
3494,428474,98940,33,22
3495,99879,11148,52,28
3496,419841,76028,58,69
3497,485120,92280,52,57
3498,487132,74583,56,20
3499,106607,81774,42,51
3500,445514,11665,51,35
3501,195360,88,40,23
3502,205689,39346,49,56
3503,244838,98276,48,59
3504,464941,36965,25,35
3505,383553,188,36,31
3506,303411,11987,26,27
3507,339908,55276,48,49
3508,470812,56096,22,24
3509,308930,24876,24,61
3510,145247,87046,55,67
3511,273327,78725,26,58
3512,129746,56740,55,69
3513,251680,94950,26,43
3514,449229,72754,58,64
3515,143108,70410,30,22
3516,54573,66511,22,56
3517,108460,53650,40,21
3518,165061,49369,53,57
3519,335741,74027,53,34
3520,330057,32043,32,66
3521,77108,25629,25,53
3522,379599,30500,22,65
3523,288122,1143,22,39
3524,240865,20036,50,27
3525,189878,60090,31,20
3526,83357,54007,33,36
3527,315651,52342,55,26
3528,280569,66130,25,65
3529,465593,15902,30,28
3530,191432,11589,23,32
3531,132194,94307,27,21
3532,308007,32174,30,59
3533,247689,18361,55,52
3534,69459,14875,37,57
3535,124498,18314,21,62
3536,246461,64546,37,57
3537,476812,88408,28,22
3538,313512,43206,49,67
3539,106808,70926,33,60
3540,180465,99498,32,59
3541,212814,11816,29,29
3542,456304,47883,29,45
3543,472977,65855,42,58
3544,322310,67686,56,23
3545,456780,9739,54,35
3546,79232,13444,49,28
3547,415466,30514,36,53
3548,417593,67436,59,44
3549,283044,77140,43,28
3550,252945,71572,36,49
3551,61460,23107,23,28
3552,486833,65543,58,60
3553,55259,766,41,35
3554,341855,10948,43,51
3555,329163,58803,57,67
3556,129711,92537,40,67
3557,435450,33459,40,47
3558,67543,49523,49,51
3559,180582,1381,36,42
3560,139368,46640,35,29
3561,174040,69750,28,43
3562,488508,49042,21,33
3563,94031,15002,28,32
3564,497822,19141,53,52
3565,475785,59435,55,30
3566,490907,12877,42,19
3567,260038,30163,53,22
3568,403917,49497,45,20
3569,499594,34833,25,38
3570,419969,24420,49,58
3571,430764,9802,52,33
3572,109768,8075,53,64
3573,210900,56154,30,20
3574,117627,85604,26,50
3575,466783,67800,53,36
3576,138931,17232,49,65
3577,178434,11767,36,27
3578,497941,25581,27,28
3579,183031,98840,23,27
3580,217521,83362,59,64
3581,284592,17392,23,53
3582,140373,85509,20,60
3583,299433,24527,53,62
3584,133471,18291,52,54
3585,228389,5993,35,56
3586,401186,51969,22,56
3587,134411,20935,30,43
3588,160416,85101,46,23
3589,102219,91315,29,20
3590,362527,65320,49,36
3591,195787,9865,21,37
3592,383187,74516,31,36
3593,229855,26153,39,46
3594,86243,14828,43,69
3595,114569,51140,48,65
3596,55187,57924,38,53
3597,368883,5743,51,34
3598,299128,89123,20,62
3599,189788,18642,29,30
3600,414244,41399,57,33
3601,167160,14215,42,23
3602,281810,79061,58,62
3603,389024,44178,26,49
3604,91496,55520,53,22
3605,128459,72836,38,26
3606,107387,50193,23,40
3607,187223,86874,54,61
3608,140616,90369,33,49
3609,429678,6258,33,21
3610,121437,67329,21,53
3611,441810,62559,22,62
3612,286527,6756,56,69
3613,226102,96814,46,37
3614,106358,4844,32,36
3615,268833,21406,35,41
3616,259020,55152,38,36
3617,73124,99112,52,22
3618,336931,53062,47,44
3619,282587,74038,47,54
3620,246450,35530,39,25
3621,203325,53982,48,22
3622,230779,36500,26,49
3623,99918,7547,20,36
3624,160973,99464,47,34
3625,169793,43451,45,43
3626,240340,45890,44,38
3627,306992,39109,28,25
3628,425008,77847,37,59
3629,77829,60358,53,68
3630,86049,4624,26,39
3631,272399,40571,58,37
3632,381585,77571,53,60
3633,251054,67535,38,26
3634,116635,4528,54,41
3635,314137,8633,46,20
3636,349209,53366,22,20
3637,250260,57872,55,30
3638,90878,96547,26,54
3639,179761,88602,25,60
3640,132049,63441,21,37
3641,127669,59648,50,39
3642,334109,73089,38,62
3643,470647,4584,20,43
3644,204990,91577,30,59
3645,177628,56508,54,50
3646,294738,25318,49,18
3647,201774,81936,29,55
3648,319301,51902,38,24
3649,170287,49409,49,38
3650,419434,17928,56,65
3651,68712,16388,57,45
3652,423439,9729,52,28
3653,305204,27757,40,22
3654,226051,54972,32,27
3655,156556,33933,30,49
3656,194222,39334,34,35
3657,252529,43403,24,55
3658,429584,43178,50,63
3659,405881,87925,46,53
3660,355304,31858,46,49
3661,257278,94964,36,36
3662,431351,34060,34,23
3663,230707,87006,51,22
3664,465094,28933,26,30
3665,116563,33446,46,35
3666,204615,53700,33,62
3667,85378,60176,43,67
3668,438248,58966,51,69
3669,56456,56117,25,36
3670,418755,57457,47,41
3671,62801,89107,54,27
3672,463436,69905,30,50
3673,163511,1043,26,32
3674,273491,40335,41,62
3675,481367,30113,28,24
3676,242732,59554,49,57
3677,423964,79431,28,19
3678,173132,90385,55,66
3679,351962,32418,55,63
3680,301512,29060,25,39
3681,403569,73212,45,55
3682,242801,53205,28,62
3683,223787,56324,29,55
3684,249650,32736,57,68
3685,134993,98511,52,47
3686,188719,28218,56,62
3687,67438,75284,41,45
3688,139863,32946,52,67
3689,281769,24703,25,44
3690,398835,41620,55,48
3691,350833,53556,56,51
3692,382467,93704,47,18
3693,128973,90016,55,37
3694,139180,86187,21,52
3695,255112,13159,46,38
3696,140257,46709,43,38
3697,151379,62274,36,18
3698,361683,69181,37,21
3699,112915,12533,47,45
3700,281814,51634,51,20
3701,98601,31688,31,44
3702,407562,54493,47,63
3703,469726,60155,24,53
3704,396840,32506,27,54
3705,303501,37444,36,49
3706,356240,28784,56,51
3707,213351,54291,30,44
3708,479824,69673,28,62
3709,117781,47659,36,68
3710,103320,42035,58,24
3711,290303,65957,53,42
3712,330860,18664,22,30
3713,297118,66424,26,31
3714,108711,71235,50,38
3715,147536,16666,23,29
3716,229089,39387,28,32
3717,338287,76007,37,60
3718,116855,29885,24,46
3719,103969,92059,27,25
3720,224817,75834,46,19
3721,65023,82719,38,40
3722,191287,52255,50,28
3723,121410,34852,49,51
3724,474030,75678,29,46
3725,121602,39513,49,49
3726,163045,31080,42,29
3727,166352,91676,56,28
3728,496701,78878,27,29
3729,216518,62027,27,35
3730,314192,86230,43,22
3731,110324,96660,35,55
3732,420018,42201,55,23
3733,339978,66594,38,34
3734,355509,42793,22,36
3735,278209,49869,49,22
3736,302586,52830,53,39
3737,270137,8917,47,22
3738,472821,5079,36,34
3739,121967,59104,43,52
3740,142252,86204,27,54
3741,145523,38643,47,44
3742,176153,65234,24,55
3743,182236,86269,26,25
3744,79782,3553,38,61
3745,139908,25141,58,38
3746,366406,92447,57,67
3747,216102,51721,53,56
3748,111249,83381,46,27
3749,212502,32370,20,36
3750,377212,58304,22,26
3751,88286,11260,31,42
3752,291547,47925,49,60
3753,458089,57549,48,54
3754,259600,59726,59,32
3755,135073,77038,30,61
3756,324855,27086,42,19
3757,226940,42174,26,51
3758,421695,87600,49,66
3759,279720,81807,46,36
3760,433846,63804,29,30
3761,410623,37187,42,36
3762,477949,86751,42,47
3763,458917,17212,41,21
3764,468238,66782,39,53
3765,154128,94375,44,47
3766,443040,98544,29,59
3767,440312,34442,22,29
3768,205811,74999,36,20
3769,119530,89213,33,57
3770,496613,67924,47,37
3771,295483,48610,25,69
3772,365197,51505,48,55
3773,214178,3266,39,69
3774,258795,75446,34,23
3775,217616,16288,27,63
3776,78461,31293,28,53
3777,264075,35627,50,60
3778,69061,17945,22,31
3779,148221,60400,28,27
3780,418873,1053,40,38
3781,73536,3663,21,62
3782,198737,70076,21,35
3783,267492,16597,44,62
3784,124517,68261,53,21
3785,471866,27039,54,22
3786,138014,15525,47,26
3787,345552,33545,44,62
3788,418060,32363,21,48
3789,420658,86313,58,65
3790,366586,72534,58,65
3791,224297,89874,35,19
3792,368378,84877,29,56
3793,271116,14590,41,66
3794,226367,45000,49,59
3795,429271,96434,48,42
3796,295807,91708,39,63
3797,176609,29955,22,39
3798,320276,22134,34,38
3799,353436,50691,26,24
3800,275462,68625,24,44
3801,80326,3818,51,51
3802,338559,24682,45,22
3803,151216,50426,29,19
3804,499812,29101,57,18
3805,258328,41686,42,29
3806,64818,24350,25,29
3807,318731,94745,45,26
3808,305874,96630,24,32
3809,452250,34247,28,50
3810,392591,74452,39,65
3811,221373,40962,29,31
3812,152092,71434,25,27
3813,151328,55924,32,37
3814,103878,36428,27,35
3815,247185,22770,43,60
3816,92809,11629,55,38
3817,63742,69819,22,61
3818,107941,74709,54,47
3819,126687,75068,50,56
3820,220611,42948,47,37
3821,271638,23823,56,44
3822,369588,4215,30,24
3823,497890,43775,42,66
3824,375711,65466,30,44
3825,479936,28468,49,30
3826,125088,48416,26,18
3827,232628,21430,54,24
3828,491408,91793,32,29
3829,176352,8336,23,54
3830,283710,53627,58,68
3831,206045,7789,21,28
3832,288290,22685,45,21
3833,380391,93250,37,53
3834,474244,35624,50,58
3835,499663,56079,50,34
3836,353455,88107,23,60
3837,232306,87782,59,55
3838,340094,78982,41,49
3839,430572,68747,35,43
3840,239596,73307,38,30
3841,336433,37361,35,50
3842,361496,43991,47,40
3843,330191,23415,32,20
3844,451521,87479,24,25
3845,436031,9676,55,59
3846,77700,95361,54,41
3847,141998,42482,29,67
3848,228861,78332,49,44
3849,198242,63741,20,24
3850,155206,46914,41,66
3851,113420,36837,27,55
3852,208719,68559,53,55
3853,385742,74058,24,29
3854,309811,63325,45,39
3855,300165,3837,34,42
3856,337220,69238,24,44
3857,219200,23962,58,51
3858,497697,34090,34,38
3859,82014,95401,57,25
3860,113733,26525,29,27
3861,203255,25971,50,56
3862,400263,93084,41,35
3863,125470,13623,47,61
3864,141956,99921,56,28
3865,298132,3381,50,21
3866,333062,13752,46,27
3867,401423,13827,59,40
3868,468091,89597,27,30
3869,234598,31795,34,55
3870,61548,59223,36,51
3871,244093,29314,40,57
3872,463339,44031,59,54
3873,94789,35782,23,22
3874,382628,9557,20,18
3875,134573,14238,52,66
3876,410577,68028,54,53
3877,241361,69848,39,54
3878,129113,75988,59,21
3879,59663,40213,55,49
3880,373207,69349,54,63
3881,468389,45271,47,42
3882,414582,22905,25,58
3883,170470,63911,55,45
3884,69062,2597,32,53
3885,244635,90205,57,63
3886,85169,62298,35,46
3887,318195,88310,55,36
3888,207672,41158,58,34
3889,98476,71311,38,50
3890,272168,94167,40,62
3891,473288,94494,32,57
3892,180342,68070,54,68
3893,195157,42574,46,33
3894,457115,48450,51,58
3895,285546,93567,44,26
3896,288263,49062,50,66
3897,323105,84000,56,54
3898,172445,76115,41,59
3899,237836,44095,49,42
3900,340436,70927,51,42
3901,279618,18837,56,54
3902,365509,98718,36,65
3903,117787,5797,32,25
3904,261344,77749,56,66
3905,93805,35821,47,28
3906,491918,28897,53,18
3907,274484,43123,45,49
3908,413646,72530,25,52
3909,292030,93309,36,40
3910,153584,1094,29,43
3911,245152,20917,58,34
3912,114022,68736,28,23
3913,467179,91812,30,37
3914,440895,44411,57,52
3915,298531,47316,40,49
3916,359090,75327,26,28
3917,249745,16047,57,28
3918,278857,94565,24,63
3919,134937,94082,45,68
3920,470619,82023,51,26
3921,94759,9237,38,62
3922,263696,44541,40,62
3923,470135,29730,51,64
3924,392176,88837,42,40
3925,70703,56160,35,59
3926,134961,38018,28,63
3927,445089,99975,57,51
3928,351185,85601,52,60
3929,93830,2156,26,23
3930,380741,22269,59,42
3931,198362,64476,49,58
3932,360529,77891,57,47
3933,394495,73589,34,69
3934,399068,54559,34,46
3935,418658,49878,35,68
3936,243290,97088,31,29
3937,365321,88033,53,69
3938,163178,27993,20,46
3939,221043,23834,48,64
