id,salary_cents,bonus_cents,hours_per_week,age
27166,362653,71155,35,24
27167,185722,13921,29,55
27168,262649,98312,39,33
27169,225671,78886,34,32
27170,121140,85743,26,61
27171,243807,87361,54,34
27172,165528,71603,32,61
27173,91240,87977,24,48
27174,122763,65902,35,36
27175,363843,35638,29,22
27176,338265,93114,58,57
27177,353603,14506,56,37
27178,332300,68432,51,52
27179,368466,81587,21,25
27180,144659,97525,32,52
27181,430648,29655,41,39
27182,96295,98367,35,25
27183,377151,90631,27,47
27184,226474,31142,49,33
27185,281851,17062,42,62
27186,468950,82268,30,24
27187,145305,75672,28,57
27188,347862,58448,26,43
27189,137020,78834,52,24
27190,473544,31250,42,64
27191,206849,83475,37,21
27192,305919,26596,40,32
27193,129416,46272,34,68
27194,467331,40543,43,53
27195,215611,79535,58,43
27196,410196,36131,50,55
27197,238265,17390,53,65
27198,476994,81549,37,57
27199,326180,30210,35,40
27200,341828,75892,21,24
27201,222900,25494,45,62
27202,215241,93083,32,45
27203,118247,34386,40,57
27204,113151,47135,32,18
27205,181589,52777,55,19
27206,163801,85065,34,54
27207,57598,2978,34,30
27208,432677,34338,43,62
27209,381382,84810,52,53
27210,400087,97404,55,27
27211,238879,50847,29,27
27212,402653,24376,28,41
27213,130149,84118,55,29
27214,401695,72469,53,65
27215,243275,49688,34,55
27216,237965,49510,44,62
27217,74762,60307,51,19
27218,424364,95191,24,37
27219,54016,73640,30,24
27220,258751,37154,27,49
27221,443248,40055,35,40
27222,160831,71753,25,50
27223,198197,86751,34,25
27224,89080,21706,41,41
27225,437852,84787,23,31
27226,481769,56464,49,24
27227,321525,20299,36,34
27228,137485,13929,44,28
27229,238281,3526,35,38
27230,494806,84643,36,25
27231,245932,95888,59,19
27232,403138,61866,56,29
27233,379000,7465,57,48
27234,282768,26274,34,56
27235,182053,72932,35,63
27236,161078,83628,29,36
27237,400834,85599,56,37
27238,438549,86793,51,37
27239,460502,76809,39,26
27240,139851,60392,49,19
27241,434447,43122,38,66
27242,464264,20694,38,34
27243,300933,55273,41,29
27244,86005,19042,21,40
27245,408493,80771,34,66
27246,276313,77683,38,64
27247,146994,570,47,43
27248,64101,23155,33,23
27249,395455,25915,21,61
27250,234986,14732,47,36
27251,461647,43820,23,49
27252,90397,17683,45,68
27253,432651,75632,26,22
27254,386739,40987,54,66
27255,198561,66421,57,37
27256,134782,3578,45,38
27257,464677,41730,25,37
27258,87862,13314,31,47
27259,103317,49203,33,31
27260,190883,60694,24,58
27261,446822,62916,56,55
27262,398583,32422,40,35
27263,210552,66218,51,49
27264,140830,72235,46,69
27265,173186,85488,57,22
27266,366151,28630,44,28
27267,466076,43302,33,46
27268,320463,50471,27,58
27269,383136,13287,25,21
27270,351957,87627,45,50
27271,422378,16599,56,43
27272,73697,34055,33,28
27273,75515,53320,57,33
27274,351791,10490,37,23
27275,278436,93958,33,39
27276,311713,14579,44,37
27277,458166,87636,33,55
27278,286391,75228,30,39
27279,490475,48981,28,30
27280,483409,70518,52,39
27281,190237,79520,47,57
27282,58070,2787,51,35
27283,460067,40599,43,42
27284,186156,27680,43,19
27285,79347,71277,44,20
27286,285849,86794,57,28
27287,90481,29732,50,61
27288,65999,89936,43,53
27289,204980,17324,31,50
27290,252058,33251,59,54
27291,67293,54911,44,25
27292,236218,9463,25,34
27293,79133,78779,37,63
27294,181464,4800,50,63
27295,76330,60019,23,25
27296,155912,86812,36,25
27297,91425,65307,28,43
27298,318615,23242,45,18
27299,432226,41413,36,64
27300,421403,2912,49,58
27301,116796,58509,21,60
27302,333778,48072,40,63
27303,330850,63793,47,30
27304,142503,99825,42,19
27305,194283,60558,20,50
27306,113671,49339,55,23
27307,485879,73836,53,52
27308,307449,23021,51,69
27309,414259,27883,55,20
27310,177049,52608,34,19
27311,334964,18098,24,18
27312,476708,81424,27,68
27313,115454,65432,54,35
27314,400232,59238,20,58
27315,144570,71367,22,23
27316,449606,65418,32,65
27317,197307,29822,44,19
27318,84323,61294,58,21
27319,374769,1217,56,62
27320,425761,26960,58,23
27321,203895,75899,49,28
27322,429778,85193,27,54
27323,361893,88517,45,33
27324,306952,8180,50,23
27325,141682,17422,57,43
27326,222941,44571,55,23
27327,217065,10574,20,19
27328,234820,10714,56,53
27329,315521,76931,37,37
27330,82100,65748,33,23
27331,465736,50741,43,19
27332,119511,30988,54,63
27333,223384,68576,26,43
27334,352246,24744,22,55
27335,444714,75558,23,28
27336,441277,47624,21,56
27337,204563,5957,58,53
27338,419709,61078,31,49
27339,408935,50386,43,50
27340,170152,65288,58,33
27341,333383,28100,24,25
27342,477481,26843,30,36
27343,162965,21851,57,25
27344,93265,34092,36,50
27345,468740,52476,44,35
27346,292843,91792,42,63
27347,413062,44734,43,59
27348,484704,41415,40,52
27349,211512,75455,54,20
27350,457571,30064,50,21
27351,442247,801,59,50
27352,484312,10705,33,31
27353,338630,4123,59,18
27354,280970,25841,58,55
27355,269455,84297,25,54
27356,411408,78229,26,22
27357,51264,68203,25,63
27358,289860,82331,26,19
27359,277598,74809,55,35
27360,340546,67548,25,39
27361,389246,92931,47,53
27362,350162,82337,28,55
27363,462464,59142,21,38
27364,110504,29407,35,39
27365,179896,34290,55,30
27366,193040,16147,57,44
27367,143851,35469,33,38
27368,195986,35636,47,35
27369,436395,30037,58,28
27370,130660,29681,54,50
27371,495643,16580,21,52
27372,462303,17831,38,63
27373,398607,63257,43,22
27374,111957,71091,36,68
27375,303674,37025,59,34
27376,254942,88311,37,47
27377,368117,82820,22,62
27378,346080,68842,38,53
27379,98414,34678,53,49
27380,312511,21899,31,37
27381,445074,83216,28,56
27382,50799,16660,35,35
27383,495099,17885,54,47
27384,353901,66659,33,20
27385,253253,17930,42,27
27386,225988,43284,21,44
27387,204002,21444,35,64
27388,92398,72622,29,27
27389,499496,31800,22,58
27390,122593,56143,55,35
27391,223501,88382,41,42
27392,163841,85885,59,59
27393,470732,48510,26,40
27394,393766,14536,35,50
27395,218941,13415,28,26
27396,323748,285,24,26
27397,90910,77155,43,37
27398,413831,37091,56,49
27399,124658,11645,35,38
27400,135965,1385,34,66
27401,477734,3663,50,47
27402,150664,81060,37,46
27403,256131,47241,52,27
27404,480099,32114,31,38
27405,73808,21927,28,67
27406,439808,3227,54,50
27407,359876,14017,31,28
27408,140403,930,26,21
27409,488552,63047,53,27
27410,255835,52169,26,23
27411,85443,74983,35,52
27412,80355,96373,51,40
27413,430176,33820,39,18
27414,276369,43203,44,38
27415,385616,98582,53,60
27416,469189,73581,20,35
27417,403220,24658,33,23
27418,365778,98242,46,38
27419,155389,82742,45,20
27420,456425,99082,54,30
27421,103404,26183,46,33
27422,296194,12779,44,22
27423,239429,39589,43,59
27424,194643,78986,48,61
27425,99810,10750,28,21
27426,384763,60593,45,69
27427,441070,49372,32,57
27428,288094,57151,58,54
27429,431078,51969,32,68
27430,167383,78196,33,67
27431,79263,37182,58,48
27432,350644,48543,47,20
27433,177690,67924,24,29
27434,215367,45006,37,53
27435,151706,1357,21,33
27436,93109,91394,26,58
27437,250633,54118,36,65
27438,73571,26197,22,60
27439,256999,90235,37,22
27440,393014,741,51,19
27441,375265,74957,47,38
27442,87126,13306,53,37
27443,434482,32922,57,31
27444,88561,49359,41,18
27445,244609,99012,57,48
27446,368643,50556,30,19
27447,245706,23656,59,49
27448,268237,33699,24,19
27449,307190,4489,23,42
27450,342363,54526,58,60
27451,169937,75221,48,41
27452,438336,97709,36,31
27453,130449,89268,59,41
27454,269518,16204,50,23
27455,437453,72266,30,60
27456,115936,23612,45,58
27457,476635,6515,48,51
27458,384128,24124,20,28
27459,121576,1323,23,57
27460,284918,2308,32,28
27461,143377,27530,54,38
27462,173000,40416,51,31
27463,464703,3983,47,43
27464,167897,38900,48,47
27465,303808,13098,45,22
27466,252414,41571,40,32
27467,137504,55792,44,39
27468,381218,98522,38,65
27469,407623,75238,22,68
27470,250288,24635,24,23
27471,442144,23033,32,58
27472,489169,94737,57,59
27473,62965,31456,54,52
27474,195339,31656,43,43
27475,144531,16973,28,34
27476,211821,17468,55,44
27477,83799,40240,49,31
27478,236305,41534,33,19
27479,268782,24878,36,18
27480,385764,73916,43,53
27481,119543,74622,22,65
27482,370108,41962,58,26
27483,304032,38537,39,40
27484,283946,63563,40,66
27485,227169,74069,52,54
27486,94980,91345,46,19
27487,280624,42595,31,65
27488,459536,14675,21,23
27489,271502,1919,57,51
27490,397638,10734,54,22
27491,485012,77250,44,53
27492,441251,59156,38,35
27493,100361,19525,41,28
27494,199561,84156,51,41
27495,327260,7214,56,65
27496,470512,2320,51,52
27497,85797,54400,56,55
27498,127612,59766,22,20
27499,190241,8864,43,29
27500,424140,56264,40,63
27501,170107,2120,27,24
27502,212664,3028,36,27
27503,407011,76614,45,44
27504,50606,29091,50,34
27505,75608,14768,21,45
27506,183475,16456,53,50
27507,345327,24236,41,56
27508,399774,36499,44,26
27509,180887,11813,57,30
27510,207803,84368,34,23
27511,135354,51384,59,24
27512,99211,39186,52,60
27513,447458,5709,23,54
27514,374733,94691,54,29
27515,131089,21209,45,46
27516,394260,43689,45,34
27517,208117,9977,48,19
27518,216824,73660,52,30
27519,195940,58736,50,21
27520,64554,43049,48,65
27521,226758,34936,58,46
27522,398994,73992,39,58
27523,493453,54121,29,24
27524,370854,36911,55,57
27525,284192,406,59,35
27526,114572,68257,25,18
27527,291592,51304,46,62
27528,123385,87203,24,47
27529,256584,35374,25,49
27530,318394,9588,28,39
27531,376530,10201,55,61
27532,155939,50223,41,61
27533,76322,60296,42,41
27534,350607,64267,59,42
27535,431778,57479,33,36
27536,104238,6749,35,36
27537,445408,83818,34,42
27538,121740,71259,47,32
27539,349215,2336,52,27
27540,143117,47126,20,58
27541,468307,25657,24,19
27542,92301,17401,34,51
27543,470574,96854,46,31
27544,198622,79450,50,40
27545,363039,81292,40,43
27546,421684,28957,33,19
27547,229065,85674,32,49
27548,482810,42478,33,57
27549,188744,26061,38,41
27550,451647,72493,26,49
27551,100202,46102,43,51
27552,55187,33957,33,53
27553,302064,51953,52,20
27554,425381,11216,52,64
27555,229801,76854,51,28
27556,334162,6491,30,36
27557,244589,43733,31,47
27558,285381,49879,20,66
27559,439254,44998,37,46
27560,223066,89981,53,50
27561,345622,76198,47,62
27562,350768,99407,52,61
27563,121159,46141,35,40
27564,362067,29060,38,36
27565,61043,4085,53,58
27566,497470,35565,45,27
27567,453643,61298,44,28
27568,367469,63219,39,30
27569,184963,5553,46,66
27570,159869,1029,29,20
27571,79695,85517,46,40
27572,343700,72850,30,38
27573,404336,72793,20,61
27574,309632,64731,45,52
27575,481803,77181,35,39
27576,373245,73788,34,44
27577,485027,64793,50,55
27578,212554,96614,27,40
27579,103508,67049,42,26
27580,371702,77540,50,25
27581,464404,15118,44,48
27582,220461,80895,29,18
27583,486062,63796,40,60
27584,204650,17304,41,58
27585,363882,81305,46,22
27586,285096,40771,37,39
27587,425535,90371,33,56
27588,100483,46741,44,60
27589,201895,182,22,68
27590,181465,48503,59,38
27591,109702,12212,46,47
27592,387870,70844,24,60
27593,335758,62799,20,51
27594,242247,39657,38,45
27595,463435,12018,30,28
27596,490987,70532,36,30
27597,379373,30099,51,61
27598,293312,24648,40,62
27599,155453,11430,47,69
27600,484118,29436,24,40
27601,458608,54945,34,30
27602,383069,91631,37,59
27603,393662,62372,29,25
27604,483029,84042,49,28
27605,151181,98041,44,53
27606,419665,32070,29,20
27607,346918,18306,33,64
27608,297347,47614,24,35
27609,73828,45263,57,47
27610,174576,52141,53,42
27611,387126,99128,41,32
27612,230402,72548,40,68
27613,128989,60437,36,24
27614,220223,48509,37,54
27615,385768,30426,43,49
27616,267222,62959,31,51
27617,118940,50968,39,23
27618,206490,53824,25,32
27619,137462,7132,27,55
27620,453628,45855,51,21
27621,316277,79845,27,28
27622,271384,24889,23,61
27623,363880,57856,41,49
27624,306578,34657,57,21
27625,138700,37237,30,67
27626,322226,3603,48,46
27627,483080,28341,24,31
27628,284173,32295,42,44
27629,209110,29089,59,60
27630,445481,641,57,67
27631,278171,25739,56,21
27632,367648,42430,53,26
27633,456739,76131,58,56
27634,52865,680,35,31
27635,464297,90319,30,20
27636,219998,35096,38,34
27637,431405,72410,42,46
27638,105416,80089,33,28
27639,219631,17407,50,26
27640,463178,73728,45,33
27641,167383,63001,49,28
27642,306736,125,29,62
27643,255561,55190,33,56
27644,372672,24533,33,25
27645,213071,66727,28,53
27646,388625,24055,32,28
27647,255352,19327,47,19
27648,391856,95950,49,32
27649,129442,60976,52,34
27650,485182,24260,46,40
27651,388857,24536,44,66
27652,102689,78901,30,18
27653,135921,76606,40,34
27654,355929,76284,43,50
27655,387572,44593,59,19
27656,479023,99137,32,53
27657,429201,89161,50,32
27658,84523,9903,25,21
27659,488621,98919,24,68
27660,408038,28779,20,27
27661,238277,24790,55,21
27662,101142,67681,59,35
27663,445957,58207,48,48
27664,234834,43740,58,36
27665,374907,54519,38,65
27666,128619,98509,33,37
27667,242092,39000,42,46
27668,265170,14868,21,39
27669,243148,86300,57,64
27670,100287,96287,45,19
27671,250786,9549,57,47
27672,314184,11943,42,23
27673,477301,50745,25,57
27674,351309,27736,48,31
27675,320393,57549,29,56
27676,312219,8455,36,20
27677,232618,27905,31,20
27678,66794,36,54,25
27679,359973,61263,54,25
27680,261252,41651,55,59
27681,466038,64659,41,45
27682,398634,48267,38,41
27683,219627,70538,37,43
27684,277368,39381,44,27
27685,270412,17793,38,57
27686,457531,49611,25,34
27687,102680,15481,54,56
27688,425609,781,48,49
27689,197051,49579,24,28
27690,299380,6761,26,26
27691,219718,89268,55,64
27692,206357,96390,23,31
27693,280846,91606,37,62
27694,463166,30317,42,36
27695,214730,71407,59,46
27696,299670,68959,31,61
27697,201807,86610,56,66
27698,490593,44772,51,67
27699,166488,53608,44,36
27700,195596,84159,57,66
27701,486296,90019,29,29
27702,67763,99562,45,64
27703,322334,80539,22,53
27704,306689,9242,52,36
27705,307105,75616,45,26
27706,388501,86713,45,52
27707,81193,36681,38,30
27708,119353,55175,33,30
27709,328245,5523,37,47
27710,241516,93754,29,45
27711,169734,99355,39,27
27712,247785,82797,58,69
27713,365313,88920,23,65
27714,99270,80421,43,46
27715,118971,57634,57,57
27716,275315,57388,53,20
27717,392487,63313,27,33
27718,230567,51019,58,49
27719,365941,62134,38,32
27720,290251,68706,52,40
27721,206830,60881,49,32
27722,498732,80785,36,45
27723,130399,49657,22,37
27724,129616,47361,58,18
27725,207795,24245,56,48
27726,79473,7573,44,50
27727,125418,99993,27,54
27728,240471,60777,38,20
27729,227826,34112,54,42
27730,397048,88604,24,39
27731,143485,45213,51,56
27732,289240,59192,57,67
27733,71800,9503,33,54
27734,393914,96684,40,26
27735,109213,26733,35,39
27736,366765,65543,54,51
27737,131081,42971,42,68
27738,445669,73562,52,40
27739,378003,39580,28,27
27740,455415,1901,57,69
27741,392169,4158,48,45
27742,452198,83961,39,60
27743,218130,45148,52,59
27744,159357,69726,27,59
27745,358462,41397,20,61
27746,456552,89795,22,59
27747,348009,2006,29,41
27748,437300,73411,56,19
27749,445370,13251,24,56
27750,375607,40775,38,23
27751,329974,38496,53,29
27752,430953,63267,39,32
27753,211591,59809,50,55
27754,245957,20829,25,32
27755,160672,76642,24,20
27756,306943,54637,42,28
27757,75064,11391,31,45
27758,53593,86075,46,21
27759,454089,56883,46,51
27760,246536,14933,40,37
27761,389226,72607,50,25
27762,365372,36737,57,53
27763,471032,72614,32,58
27764,376254,81060,28,33
27765,319358,72672,28,33
27766,56124,44040,49,48
27767,72319,67996,42,57
27768,109500,33941,52,41
27769,375419,81701,52,39
27770,349076,47756,25,31
27771,133066,8706,36,27
27772,224052,3351,38,52
27773,252899,37208,36,58
27774,118888,7282,57,55
27775,447726,49625,49,25
27776,485143,41285,21,58
27777,360231,6729,44,69
27778,485128,85797,59,34
27779,339178,78547,55,40
27780,400529,90260,25,23
27781,428625,35311,55,49
27782,177854,55818,30,40
27783,145250,77538,55,19
27784,481307,24161,37,61
27785,203182,54121,27,56
27786,174860,64941,48,34
27787,243145,83917,42,23
27788,276965,10931,47,66
27789,232617,32167,49,43
27790,264374,51951,38,58
27791,264591,18580,32,49
27792,144675,34865,42,44
27793,106258,32982,46,58
27794,423984,311,34,31
27795,76539,52859,24,59
27796,266176,77116,34,23
27797,89209,38731,29,56
27798,153384,46379,33,20
27799,188375,12721,22,25
27800,272035,64731,45,22
27801,65287,79164,23,19
27802,113049,18977,23,44
27803,222006,70023,44,37
27804,137548,27648,50,37
27805,485072,95174,39,67
27806,298540,63680,21,55
27807,348681,78725,52,30
27808,409741,77517,52,64
27809,475690,13270,30,56
27810,355564,28080,29,62
27811,85155,7713,36,50
27812,252999,77645,27,55
27813,193915,51644,30,37
27814,396933,76479,26,42
27815,393955,25975,33,52
27816,409027,2511,27,34
27817,328462,16766,44,55
27818,211900,13061,49,32
27819,297745,44676,22,56
27820,62029,44090,43,45
27821,467367,78308,20,61
27822,128108,93775,29,34
27823,194314,93612,55,56
27824,398588,89721,40,21
27825,84468,70127,47,61
27826,96649,5885,50,65
27827,68132,27690,40,57
27828,58646,80987,20,42
27829,332712,10287,46,68
27830,57747,98833,25,58
27831,496620,30226,39,68
27832,182980,85726,59,42
27833,142402,23882,22,20
27834,204366,97643,20,68
27835,298356,33465,45,21
27836,454910,98580,36,66
27837,50947,58122,43,64
27838,406793,65303,56,19
27839,59630,61238,37,26
27840,309849,97797,42,60
27841,343349,89410,59,37
27842,87408,41579,23,44
27843,137439,39015,54,28
27844,172386,3742,50,66
27845,91057,82275,57,65
27846,275544,97600,59,18
27847,95060,35378,39,49
27848,494399,42235,52,20
27849,313933,35962,27,37
27850,274636,8377,55,34
27851,66714,41636,39,67
27852,71953,80514,21,25
27853,299212,16186,25,38
27854,276615,66028,39,28
27855,308153,37711,37,26
27856,332321,59437,48,25
27857,135964,61644,51,24
27858,207138,66500,51,44
27859,479998,64781,26,59
27860,282854,86217,42,37
27861,499905,46385,44,44
27862,280953,91738,45,24
27863,487932,7100,32,48
27864,481422,1197,45,60
27865,147001,56399,46,39
27866,369594,37354,23,44
27867,194296,24084,37,62
27868,403439,63450,23,69
27869,57087,65073,42,27
27870,441910,54841,59,34
27871,178784,67657,51,52
27872,274306,70118,52,67
27873,469679,24581,49,37
27874,269258,2833,38,52
27875,150454,42511,43,20
27876,203660,37942,31,58
27877,334219,58083,41,27
27878,359469,48425,31,40
27879,275105,75060,32,45
27880,204051,28650,30,36
27881,377749,77738,57,60
27882,404752,99713,39,59
27883,194976,29121,39,18
27884,479970,22503,27,50
27885,245912,36027,21,56
27886,226649,56834,52,32
27887,54778,44732,43,56
27888,499772,79348,54,31
27889,290507,46126,47,25
27890,278888,43783,38,52
27891,135443,77591,59,29
27892,300440,39556,42,25
27893,269110,15614,28,65
27894,180250,46509,32,48
27895,132208,77504,28,43
27896,429638,77762,28,50
27897,274450,45722,30,60
27898,239129,77273,57,55
27899,243357,79133,45,36
27900,269587,63249,55,58
27901,465806,41543,22,20
27902,168531,62286,22,21
27903,258544,35164,35,45
27904,321835,63433,34,56
27905,335400,34760,27,47
27906,352080,87150,47,23
27907,373171,23371,30,56
